Mach,AoA,q_flutter_psf
0.6893116539579,0.0,169.269548733586
0.69322907435728,0.0,172.669481709725
0.71521497052515,0.0,175.279040140103
0.738537422666863,0.0,169.151968821613
0.772950119603515,0.0,173.357947146144
0.795543212559589,0.0,172.922114686856
0.815130280698567,0.0,177.071762080338
0.8,-0.0224693509472138,172.687396876434
0.8,1.28572677120936,168.433210357516
0.8,5.25832073118086,105.994952076512
0.8,5.36027501383809,126.213660115312
0.8,5.46610661023727,93.9593888463682


